% Model:              inside_out_countercurrent_10mins.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 23 2026, 15:43
% Dimension:          2
% Nodes:              671
% Expressions:        2
% Description:        Molar concentration, is
% Length unit:        mm
% R                       Z                        is (mol/m^3) @ t=0       is (mol/m^3) @ t=1
1.4817600000000002        15                       -1.0829078105535144E-147 3.6420696812438243E-16
1.4787000000000003        15                       4.578175964649752E-148   3.796539458719444E-16
1.4756400000000003        15                       4.4380930265116765E-147  3.822525132887521E-16
1.4725800000000002        15                       -1.880337709676981E-147  3.9688173333370443E-16
1.4695200000000002        15                       -1.8188680239058974E-146 3.9703735017505526E-16
1.4664600000000003        15                       7.72328353842812E-147    4.1018762836687767E-16
1.4634000000000003        15                       7.454284505792174E-146   4.0703643152439605E-16
1.4603400000000004        15                       -3.1724234453729066E-146 4.1785388979935763E-16
1.4572800000000004        15                       -3.054997427248831E-145  4.103146048053064E-16
1.4542200000000003        15                       1.3031777737578904E-145  4.1770802176004393E-16
1.45116                   15                       1.252033534466802E-144   4.04434331717607E-16
1.4481000000000002        15                       -5.353524632024814E-145  4.0702131379689247E-16
1.44504                   15                       -5.131229293689638E-144  3.863446740500904E-16
1.44198                   15                       2.1993778747816752E-144  3.823869228007445E-16
1.43892                   15                       2.1029422800087455E-143  3.522480420575779E-16
1.43586                   15                       -9.036163373448087E-144  3.3957369593774764E-16
1.4328                    15                       -8.618543457187493E-143  2.974405975667043E-16
1.4297400000000002        15                       3.7127245931603304E-143  2.7335128366121066E-16
1.4266800000000002        15                       3.532166073198094E-142   2.1612150555975082E-16
